UCBI,20101105,1.86,1.91,1.8,1.81,912500
UCFC,20101105,1.33,1.42,1.28,1.31,44700
UCTT,20101105,8.07,8.3,8,8.13,251300
UDRL,20101105,5.31,5.31,5.09,5.23,43800
UEIC,20101105,25,28.25,24.54,27.87,299200
UEPS,20101105,12.21,12.32,12.13,12.25,108600
UFCS,20101105,21.38,21.71,20.98,21.1,67300
UFPI,20101105,32.32,33.19,32.27,33.12,99400
UFPT,20101105,11.81,11.85,11.18,11.44,103600
UG,20101105,13.14,13.15,13.1,13.15,2400
UHAL,20101105,90,92.31,89.82,91.5,70700
ULBI,20101105,5.94,5.97,5.62,5.92,84900
ULCM,20101105,8.45,8.45,8.06,8.06,400
ULGX,20101105,0.82,0.83,0.74,0.82,11600
ULTA,20101105,32.02,32.34,31.65,32.3,208600
ULTI,20101105,41.9,42.25,41.53,42.03,96400
ULTR,20101105,6.55,6.65,6.34,6.36,55200
UMBF,20101105,38.6,39.33,38.15,38.95,168000
UMPQ,20101105,11.62,11.93,11.49,11.7,699400
UNAM,20101105,9.35,9.35,9.35,9.35,100
UNB,20101105,18.19,18.19,18,18,1400
UNFI,20101105,37.18,37.36,36.69,36.74,351300
UNFY,20101105,3.15,3.2,3.1,3.2,3600
UNIS,20101105,5.93,5.93,5.71,5.84,70500
UNTD,20101105,7.11,7.24,6.95,7.11,968300
UNTY,20101105,5.5,5.9,5.5,5.9,5800
UPI,20101105,5.56,5.71,5.46,5.6,217200
URBN,20101105,31.9,32.5,31.73,32.44,2247500
URRE,20101105,1.87,1.87,1.7,1.75,1814400
USAK,20101105,14.14,14.14,13.74,13.99,15600
USAP,20101105,30.52,30.99,30.45,30.85,16400
USAT,20101105,1.3,1.32,1.25,1.28,178900
USATW,20101105,0.18,0.18,0.17,0.17,6500
USATZ,20101105,0.6,0.6,0.6,0.6,2100
USBI,20101105,9.02,9.34,9,9.24,3400
USEG,20101105,5.44,5.75,5.43,5.7,434000
USHS,20101105,3.33,3.33,3.22,3.28,9900
USLM,20101105,39.72,41.24,39.72,41.24,2600
USMO,20101105,17.33,17.47,17.2,17.43,122100
USNA,20101105,44.09,44.81,44.09,44.81,58000
USPH,20101105,19.5,20.71,19.03,20.33,34700
USTR,20101105,59.5,60.35,58.81,60.01,122900
UTEK,20101105,18.3,18.5,18.11,18.42,102900
UTHR,20101105,59.59,59.66,58.54,59.23,495600
UTIW,20101105,20.03,20.12,19.55,19.67,575600
UTMD,20101105,29.66,29.7,29.62,29.65,1100
UTSI,20101105,2.14,2.17,2.1,2.11,608700
UVSP,20101105,19.55,19.6,19.11,19.54,43900
UWBK,20101105,0.53,0.55,0.45,0.46,627600
VALU,20101105,14.91,15.13,14.42,14.9,8400
VALV,20101105,5.87,5.9,5.77,5.77,11700
VASC,20101105,12.02,12.12,11.8,12.07,53500
VBFC,20101105,1.78,1.82,1.6,1.82,2700
VCBI,20101105,5.71,5.84,5.63,5.73,89400
VCGH,20101105,1.87,1.88,1.86,1.86,14900
VCIT,20101105,82.96,82.96,82.45,82.47,61900
VCLK,20101105,15.55,15.55,15.01,15.45,2053000
VCLT,20101105,79.13,79.95,79.13,79.66,19600
VCSH,20101105,78.56,78.79,78.56,78.76,161600
VDSI,20101105,7.91,8.2,7.84,8.17,284000
VECO,20101105,44.03,44.5,43.51,44,1392900
VGIT,20101105,64.32,64.34,64.19,64.22,4900
VGLT,20101105,63.52,63.68,63.43,63.56,8500
VGSH,20101105,60.86,60.93,60.84,60.9,8400
VIAS,20101105,17.48,17.54,17.43,17.5,9400
VICL,20101105,2.17,2.23,2.15,2.2,486500
VICR,20101105,18.88,18.93,18.11,18.36,114000
VIDE,20101105,4.19,4.19,4.19,4.19,100
VIFL,20101105,3.25,3.28,3,3.19,5200
VIMC,20101105,3.76,3.78,3.57,3.78,18800
VIRC,20101105,2.77,2.98,2.75,2.96,7200
VISN,20101105,3.94,3.99,3.91,3.97,265700
VIST,20101105,7.45,7.5,7.4,7.49,15900
VITA,20101105,2.2,2.21,2.15,2.19,205900
VITC,20101105,6.45,6.61,6.36,6.53,66300
VIVO,20101105,23.7,23.81,22.94,23.16,150200
VLCCF,20101105,23.36,23.6,23.02,23.55,403600
VLCM,20101105,15.94,16.4,15.9,16.34,276100
VLGEA,20101105,32.91,33.29,32.9,33.07,4700
VLNC,20101105,1.38,1.41,1.3,1.33,812900
VLTR,20101105,20.93,21.27,20.71,21.11,304200
VLYWW,20101105,2.3,2.69,2,2.5,1900
VMBS,20101105,51.94,51.94,51.65,51.83,9100
VMED,20101105,26.07,26.62,25.95,26.62,3434900
VNDA,20101105,7.82,7.86,7.6,7.66,184600
VOCS,20101105,23.82,24.55,23.82,24.54,152000
VOD,20101105,28.19,28.46,28.11,28.46,9021000
VOLC,20101105,26.39,26.98,26.38,26.6,599300
VOLT,20101105,6.5,6.5,6.21,6.32,6800
VONE,20101105,55.64,55.68,55.64,55.68,1200
VOXX,20101105,6.43,6.47,6.38,6.46,96100
VPF,20101105,3,3,2.99,3,6600
VPFG,20101105,10,10.3,9.98,10.19,246500
VPHM,20101105,17.05,17.06,16.61,16.78,471900
VPRT,20101105,38.83,39.02,38.62,38.7,396900
VRA,20101105,28,29.64,27.6,29.07,176900
VRGY,20101105,9.12,9.53,9.03,9.53,357700
VRML,20101105,4.98,4.99,4.79,4.9,86000
VRNM,20101105,3.74,3.76,3.6,3.64,117200
VRNT,20101105,31.87,32,31.5,31.71,104100
VRSK,20101105,30.63,30.8,30.2,30.27,852100
VRSN,20101105,34.92,35.34,34.78,35.15,2095400
VRTA,20101105,1.15,1.15,1.04,1.07,10500
VRTS,20101105,39.96,39.96,39,39.45,11100
VRTU,20101105,13.57,13.57,13.17,13.39,88300
VRTX,20101105,34.71,35.14,33.83,35.06,4505100
VRUS,20101105,41.12,41.26,39.25,40.06,387600
VSAT,20101105,39.06,41.37,39.03,41.3,507400
VSCI,20101105,1.39,1.43,1.35,1.42,11800
VSCP,20101105,1.24,1.25,1.23,1.24,45800
VSEA,20101105,34.14,34.39,33.76,33.91,505600
VSEC,20101105,34.92,34.92,33.81,33.89,12300
VTAL,20101105,14.19,14.2,13.98,14.15,48500
VTNC,20101105,11.38,11.5,11.38,11.46,10600
VTRO,20101105,4.85,4.85,4.24,4.67,315000
VVTV,20101105,2.41,2.41,2.3,2.34,59400
VVUS,20101105,7,7.18,6.97,7.12,2120600
VYFC,20101105,3.07,3.07,3.02,3.06,2700
WABC,20101105,51.18,51.84,51.02,51.46,289700
WACLY,20101105,68.52,69.2,68.52,68.61,7600
WAIN,20101105,18.95,18.95,18.95,18.95,1700
WASH,20101105,21.55,21.73,21.2,21.43,21300
WATG,20101105,10.44,10.59,10.3,10.49,321400
WAVX,20101105,2.46,2.46,2.38,2.42,248800
WAYN,20101105,8.06,8.06,8.06,8.06,500
WBCO,20101105,13.13,13.31,12.96,12.96,14700
WBMD,20101105,52.25,52.3,51.52,52.1,416700
WBSN,20101105,21.68,21.94,21.58,21.9,406400
WBSTP,20101105,10.9,11.15,10.26,11.15,6200
WCAA,20101105,5,5,4.87,4.93,6200
WCBO,20101105,2.66,2.77,2.64,2.69,339100
WCRX,20101105,23.68,23.84,23.32,23.34,1958600
WDFC,20101105,38.38,38.43,37.99,38.29,32500
WEBM,20101105,0.69,0.74,0.69,0.74,8200
WERN,20101105,21.74,22,21.66,21.89,526600
WEST,20101105,0.43,0.46,0.43,0.45,302200
WEYS,20101105,24.81,24.85,24.4,24.83,7100
WFD,20101105,8.39,8.57,8.23,8.38,65000
WFMI,20101105,45.8,45.9,45,45.49,6961400
WFSL,20101105,15.62,16.24,15.53,16.22,656100
WFSLW,20101105,4.95,5.05,4.95,5.05,2000
WGOV,20101105,33.19,33.91,33.08,33.58,220700
WHRT,20101105,2.36,2.4,2.34,2.4,36300
WIBC,20101105,7.03,7.2,7.03,7.17,116800
WILC,20101105,6.6,6.79,6.6,6.7,38800
WIN,20101105,13.2,13.24,13.04,13.23,4459100
WINA,20101105,33.31,34.2,33,33.2,10500
WINN,20101105,7.09,7.29,7.03,7.26,1277600
WIRE,20101105,21.8,22.17,21.78,21.94,140400
WLBC,20101105,6.5,6.5,6.36,6.5,1700
WLDN,20101105,3.43,3.43,3.32,3.4,500
WLFC,20101105,12.7,13.1,12.7,12.87,13200
WLFCP,20101105,10.65,10.68,10.64,10.68,5600
WMAR,20101105,10.18,10.18,9.86,9.89,43900
WMCO,20101105,9.5,9.52,9.26,9.49,1700
WMGI,20101105,13.13,13.77,13.01,13.72,454400
WOLF,20101105,2.4,2.4,2.3,2.38,70400
WOOD,20101105,45.39,45.62,45.26,45.34,47100
WOOF,20101105,21.04,21.78,20.92,21.78,1407900
WPCS,20101105,3.11,3.11,2.89,2.99,79500
WPPGY,20101105,61.25,61.29,60.9,61.07,42400
WPRT,20101105,18.95,19.14,18.23,18.37,908900
WRES,20101105,4.17,4.24,4.11,4.18,189100
WRLD,20101105,43.5,44.35,43.22,43.78,130700
WRLS,20101105,5.82,6.12,5.5,5.69,1606300
WSBC,20101105,18.06,18.24,17.5,17.85,48200
WSBF,20101105,3.97,4,3.91,4,6500
WSCI,20101105,6.89,7.06,6.63,6.66,25400
WSFS,20101105,41.35,42.49,40.79,42.27,13700
WSTG,20101105,10.93,11.72,10.86,11.44,18300
WSTL,20101105,2.82,2.87,2.76,2.86,340500
WTBA,20101105,7,7.1,6.79,7.1,32500
WTFC,20101105,31.41,32.73,31.16,31.9,132400
WTNY,20101105,8.97,9.56,8.83,9.07,1160400
WTSLA,20101105,3.41,3.5,3.34,3.49,1607200
WUHN,20101105,1.46,1.46,1.35,1.44,3600
WVVI,20101105,3.75,3.75,3.53,3.62,8500
WWAY,20101105,3.92,3.99,3.66,3.99,8500
WWAYW,20101105,0.18,0.18,0.18,0.18,1000
WWIN,20101105,5.9,6.19,5.88,6.19,86600
WWON,20101105,11,11,9.61,9.61,15700
WWVY,20101105,14.37,14.66,14.32,14.49,2000
WWWW,20101105,6.74,6.74,6.6,6.67,224300
WXCO,20101105,11.34,11.9,11.34,11.69,72500
WYNN,20101105,112.52,115.44,112.52,113.07,4890400
XATA,20101105,2.3,2.33,2.2,2.25,26200
XETA,20101105,3.62,3.62,3.62,3.62,100
XIDE,20101105,6.88,7.5,6.81,7.43,2421800
XIDEW,20101105,0.03,0.03,0.03,0.03,17000
XING,20101105,1.76,1.87,1.76,1.77,1581100
XLBS,20101105,27.99,27.99,27.79,27.79,1000
XLES,20101105,28.3,28.35,28.3,28.31,2700
XLFS,20101105,26.2,26.55,26.2,26.24,2700
XLIS,20101105,27.21,27.22,27.19,27.19,4000
XLKS,20101105,27.59,27.65,27.52,27.55,3900
XLNX,20101105,27.9,27.92,27.61,27.73,5099100
XLPS,20101105,28.03,28.08,28.02,28.07,1700
XLUS,20101105,28.03,28.08,27.9,27.9,10900
XLVS,20101105,26.07,26.09,25.89,25.89,1700
XLYS,20101105,26.08,26.27,26.07,26.19,5600
XNPT,20101105,8.08,8.16,7.97,8.01,126000
XOMA,20101105,2.43,2.7,2.43,2.63,329200
XPRT,20101105,0.97,0.98,0.94,0.95,216700
XRAY,20101105,31.74,32.07,31.65,31.72,1270500
XRIT,20101105,4.18,4.21,4.07,4.2,44600
XRTX,20101105,16.23,16.67,16.12,16.59,476800
XSEL,20101105,0.25,0.27,0.25,0.27,197100
XTEX,20101105,14.55,14.66,14,14.11,188000
XTXI,20101105,8.79,8.91,8.7,8.89,307900
XWES,20101105,2.94,2.94,2.73,2.85,38700
XXIA,20101105,16.25,16.72,16.1,16.71,671600
YAVY,20101105,2.31,2.59,2.31,2.45,19200
YDNT,20101105,29.18,29.99,29.05,29.82,13700
YHOO,20101105,16.18,16.4,16.18,16.26,13413900
YONG,20101105,9.1,9.12,8.73,8.88,856700
YORW,20101105,16.11,16.3,16.05,16.15,14800
YRCW,20101105,4.37,4.42,4.01,4.16,5594600
YTEC,20101105,3.64,3.8,3.55,3.65,79200
YUII,20101105,8.84,8.94,8.49,8.8,139800
ZAGG,20101105,7.99,8.25,7.99,8.24,588700
ZANE,20101105,1.45,1.46,1.4,1.42,31000
ZBRA,20101105,38.5,38.64,37.99,38.2,223700
ZEUS,20101105,24,24.03,22.42,22.86,99500
ZHNE,20101105,2.56,2.8,2.56,2.8,248100
ZIGO,20101105,11.96,12.21,11.06,12.01,59000
ZINC,20101105,11.37,11.75,11.31,11.35,500700
ZION,20101105,21.37,22.66,21.2,22.03,5277900
ZIONW,20101105,5.64,6.2,5.64,6.05,23000
ZIOP,20101105,4.58,4.59,4.45,4.54,163900
ZIPR,20101105,2.73,2.75,2.69,2.7,19000
ZIXI,20101105,4.03,4.05,3.68,3.77,1607200
ZLCS,20101105,1.37,1.37,1.33,1.34,373200
ZN,20101105,5.15,5.15,5.06,5.1,33400
ZNWAW,20101105,2.9,2.9,2.9,2.9,200
ZOLL,20101105,34.66,34.7,33.36,33.8,139500
ZOLT,20101105,10.37,10.72,10.26,10.48,522300
ZOOG,20101105,5.75,5.75,5.7,5.7,1300
ZOOM,20101105,4.31,4.48,4.31,4.48,48300
ZRAN,20101105,7.2,7.27,7.16,7.2,243500
ZSTN,20101105,7.39,7.79,7.39,7.77,312900
ZUMZ,20101105,28.89,28.99,27.95,28.07,297400
